Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2017,201706,June 2017,4,0,1,Imports,251,France,,694,Sierra Leone,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1465,,5147,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,804,Ukraine,,,,,,,,,3006,Pharmaceutical goods,,,,,,,4,,61,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,233,Estonia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,3,,9875,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,604,Peru,,,,,,,,,3006,Pharmaceutical goods,,,,,,,215,,9069,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,222,El Salvador,,,,,,,,,3006,Pharmaceutical goods,,,,,,,240,,9785,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,392,Japan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,780,,104063,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,784,United Arab Emirates,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1439,,82032,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,608,Philippines,,,,,,,,,3006,Pharmaceutical goods,,,,,,,20,,4698,,,0
HS,2017,201704,April 2017,4,0,1,Imports,251,France,,214,Dominican Rep.,,,,,,,,,3006,Pharmaceutical goods,,,,,,,9028,,987863,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,558,Nicaragua,,,,,,,,,3006,Pharmaceutical goods,,,,,,,931,,47372,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,24,Angola,,,,,,,,,3006,Pharmaceutical goods,,,,,,,35,,1226,,,0
HS,2017,201704,April 2017,4,0,1,Imports,251,France,,56,Belgium,,,,,,,,,3006,Pharmaceutical goods,,,,,,,9721,,903804,,,0
HS,2017,201711,November 2017,4,0,1,Imports,251,France,,704,Viet Nam,,,,,,,,,3006,Pharmaceutical goods,,,,,,,23,,1423,,,0
HS,2017,201704,April 2017,4,0,1,Imports,251,France,,442,Luxembourg,,,,,,,,,3006,Pharmaceutical goods,,,,,,,18,,486,,,0
HS,2017,201704,April 2017,4,0,1,Imports,251,France,,792,Turkey,,,,,,,,,3006,Pharmaceutical goods,,,,,,,18914,,67468,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,699,India,,,,,,,,,3006,Pharmaceutical goods,,,,,,,359,,37041,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,642,Romania,,,,,,,,,3006,Pharmaceutical goods,,,,,,,3023,,279397,,,0
HS,2017,201704,April 2017,4,0,1,Imports,251,France,,458,Malaysia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,159,,3563,,,0
HS,2017,201707,July 2017,4,0,1,Imports,251,France,,124,Canada,,,,,,,,,3006,Pharmaceutical goods,,,,,,,117176,,4429097,,,0
HS,2017,201711,November 2017,4,0,1,Imports,251,France,,364,Iran,,,,,,,,,3006,Pharmaceutical goods,,,,,,,16,,1249,,,0
HS,2017,201711,November 2017,4,0,1,Imports,251,France,,372,Ireland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,58240,,4573841,,,0
HS,2017,201704,April 2017,4,0,1,Imports,251,France,,694,Sierra Leone,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2665,,6929,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,360,Indonesia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,355,,53555,,,0
HS,2017,201706,June 2017,4,0,1,Imports,251,France,,100,Bulgaria,,,,,,,,,3006,Pharmaceutical goods,,,,,,,26417,,277839,,,0
HS,2017,201707,July 2017,4,0,1,Imports,251,France,,156,China,,,,,,,,,3006,Pharmaceutical goods,,,,,,,35121,,382645,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,400,Jordan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,7,,4959,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,470,Malta,,,,,,,,,3006,Pharmaceutical goods,,,,,,,418,,58773,,,0
HS,2017,201711,November 2017,4,0,1,Imports,251,France,,376,Israel,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1814,,213358,,,0
HS,2017,201707,July 2017,4,0,1,Imports,251,France,,76,Brazil,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2009,,343398,,,0
HS,2017,201711,November 2017,4,0,1,Imports,251,France,,381,Italy,,,,,,,,,3006,Pharmaceutical goods,,,,,,,164225,,6454444,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,196,Cyprus,,,,,,,,,3006,Pharmaceutical goods,,,,,,,14599,,122838,,,0
HS,2017,201711,November 2017,4,0,1,Imports,251,France,,276,Germany,,,,,,,,,3006,Pharmaceutical goods,,,,,,,83253,,6259877,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,392,Japan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1911,,725805,,,0
HS,2017,201706,June 2017,4,0,1,Imports,251,France,,348,Hungary,,,,,,,,,3006,Pharmaceutical goods,,,,,,,20141,,1983290,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,652,Saint-Barthélemy,,,,,,,,,3006,Pharmaceutical goods,,,,,,,602,,7305,,,0
HS,2017,201711,November 2017,4,0,1,Imports,251,France,,348,Hungary,,,,,,,,,3006,Pharmaceutical goods,,,,,,,39379,,3772360,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,554,New Zealand,,,,,,,,,3006,Pharmaceutical goods,,,,,,,5,,65,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,666,Saint Pierre and Miquelon,,,,,,,,,3006,Pharmaceutical goods,,,,,,,232,,3405,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,710,South Africa,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1316,,103726,,,0
HS,2017,201711,November 2017,4,0,1,Imports,251,France,,100,Bulgaria,,,,,,,,,3006,Pharmaceutical goods,,,,,,,18965,,212261,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,724,Spain,,,,,,,,,3006,Pharmaceutical goods,,,,,,,31289,,4040781,,,0
HS,2017,201706,June 2017,4,0,1,Imports,251,France,,360,Indonesia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,37,,967,,,0
HS,2017,201711,November 2017,4,0,1,Imports,251,France,,116,Cambodia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,4,,3339,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,112,Belarus,,,,,,,,,3006,Pharmaceutical goods,,,,,,,365,,37851,,,0
HS,2017,201711,November 2017,4,0,1,Imports,251,France,,32,Argentina,,,,,,,,,3006,Pharmaceutical goods,,,,,,,5987,,373054,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,762,Tajikistan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,6,,701,,,0
HS,2017,201711,November 2017,4,0,1,Imports,251,France,,36,Australia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2,,267,,,0
HS,2017,201706,June 2017,4,0,1,Imports,251,France,,372,Ireland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,60270,,4789243,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,807,TFYR of Macedonia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,18,,3308,,,0
HS,2017,201706,June 2017,4,0,1,Imports,251,France,,376,Israel,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1573,,129894,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,410,Rep. of Korea,,,,,,,,,3006,Pharmaceutical goods,,,,,,,459,,206316,,,0
HS,2017,201711,November 2017,4,0,1,Imports,251,France,,203,Czech Rep.,,,,,,,,,3006,Pharmaceutical goods,,,,,,,281,,29739,,,0
HS,2017,201707,July 2017,4,0,2,Exports,251,France,,450,Madagascar,,,,,,,,,3006,Pharmaceutical goods,,,,,,,272,,8000,,,0
HS,2017,201706,June 2017,4,0,1,Imports,251,France,,724,Spain,,,,,,,,,3006,Pharmaceutical goods,,,,,,,34908,,1424870,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,540,New Caledonia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1403,,97120,,,0
HS,2017,201711,November 2017,4,0,1,Imports,251,France,,208,Denmark,,,,,,,,,3006,Pharmaceutical goods,,,,,,,18839,,952487,,,0
HS,2017,201707,July 2017,4,0,2,Exports,251,France,,20,Andorra,,,,,,,,,3006,Pharmaceutical goods,,,,,,,5,,515,,,0
HS,2017,201707,July 2017,4,0,2,Exports,251,France,,344,"China, Hong Kong SAR",,,,,,,,,3006,Pharmaceutical goods,,,,,,,15124,,4189091,,,0
HS,2017,201707,July 2017,4,0,2,Exports,251,France,,504,Morocco,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2465,,142869,,,0
HS,2017,201707,July 2017,4,0,2,Exports,251,France,,484,Mexico,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1137,,66197,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,368,Iraq,,,,,,,,,3006,Pharmaceutical goods,,,,,,,7,,877,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,152,Chile,,,,,,,,,3006,Pharmaceutical goods,,,,,,,798,,63406,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,634,Qatar,,,,,,,,,3006,Pharmaceutical goods,,,,,,,16,,4217,,,0
HS,2017,201711,November 2017,4,0,1,Imports,251,France,,40,Austria,,,,,,,,,3006,Pharmaceutical goods,,,,,,,710,,812822,,,0
HS,2017,201707,July 2017,4,0,2,Exports,251,France,,478,Mauritania,,,,,,,,,3006,Pharmaceutical goods,,,,,,,225,,10466,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,800,Uganda,,,,,,,,,3006,Pharmaceutical goods,,,,,,,63,,2249,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,586,Pakistan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,5,,2770,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,792,Turkey,,,,,,,,,3006,Pharmaceutical goods,,,,,,,11032,,598011,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,876,Wallis and Futuna Isds,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2,,48,,,0
HS,2017,201708,August 2017,4,0,1,Imports,251,France,,484,Mexico,,,,,,,,,3006,Pharmaceutical goods,,,,,,,341,,182324,,,0
HS,2017,201711,November 2017,4,0,1,Imports,251,France,,826,United Kingdom,,,,,,,,,3006,Pharmaceutical goods,,,,,,,16783,,1097620,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,258,French Polynesia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,3250,,137487,,,0
HS,2017,201711,November 2017,4,0,1,Imports,251,France,,528,Netherlands,,,,,,,,,3006,Pharmaceutical goods,,,,,,,22330,,4685787,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,288,Ghana,,,,,,,,,3006,Pharmaceutical goods,,,,,,,40,,1111,,,0
HS,2017,201711,November 2017,4,0,1,Imports,251,France,,724,Spain,,,,,,,,,3006,Pharmaceutical goods,,,,,,,26748,,1380427,,,0
HS,2017,201707,July 2017,4,0,2,Exports,251,France,,577,"Other Africa, nes",,,,,,,,,3006,Pharmaceutical goods,,,,,,,9,,718,,,0
HS,2017,201707,July 2017,4,0,2,Exports,251,France,,757,Switzerland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,13644,,3973971,,,0
HS,2017,201707,July 2017,4,0,2,Exports,251,France,,699,India,,,,,,,,,3006,Pharmaceutical goods,,,,,,,285,,36917,,,0
HS,2017,201706,June 2017,4,0,1,Imports,251,France,,598,Papua New Guinea,,,,,,,,,3006,Pharmaceutical goods,,,,,,,4,,577,,,0
HS,2017,201711,November 2017,4,0,1,Imports,251,France,,56,Belgium,,,,,,,,,3006,Pharmaceutical goods,,,,,,,137160,,3064630,,,0
HS,2017,201706,June 2017,4,0,1,Imports,251,France,,608,Philippines,,,,,,,,,3006,Pharmaceutical goods,,,,,,,58,,7271,,,0
HS,2017,201712,December 2017,4,0,2,Exports,251,France,,376,Israel,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2176,,270400,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,768,Togo,,,,,,,,,3006,Pharmaceutical goods,,,,,,,269,,9759,,,0
HS,2017,201707,July 2017,4,0,2,Exports,251,France,,490,"Other Asia, nes",,,,,,,,,3006,Pharmaceutical goods,,,,,,,138,,79623,,,0
HS,2017,201711,November 2017,4,0,1,Imports,251,France,,579,Norway,,,,,,,,,3006,Pharmaceutical goods,,,,,,,242,,409595,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,528,Netherlands,,,,,,,,,3006,Pharmaceutical goods,,,,,,,28038,,1995282,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,442,Luxembourg,,,,,,,,,3006,Pharmaceutical goods,,,,,,,77,,950,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,410,Rep. of Korea,,,,,,,,,3006,Pharmaceutical goods,,,,,,,416,,42523,,,0
HS,2017,201712,December 2017,4,0,1,Imports,251,France,,490,"Other Asia, nes",,,,,,,,,3006,Pharmaceutical goods,,,,,,,101,,24377,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,204,Benin,,,,,,,,,3006,Pharmaceutical goods,,,,,,,190,,4532,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,188,Costa Rica,,,,,,,,,3006,Pharmaceutical goods,,,,,,,22,,17749,,,0
HS,2017,201712,December 2017,4,0,1,Imports,251,France,,699,India,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1588,,143391,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,348,Hungary,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1027,,145260,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,76,Brazil,,,,,,,,,3006,Pharmaceutical goods,,,,,,,211,,10681,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,616,Poland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,4856,,552154,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,634,Qatar,,,,,,,,,3006,Pharmaceutical goods,,,,,,,138,,30335,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,643,Russian Federation,,,,,,,,,3006,Pharmaceutical goods,,,,,,,12084,,1250051,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,56,Belgium,,,,,,,,,3006,Pharmaceutical goods,,,,,,,30969,,2970933,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,646,Rwanda,,,,,,,,,3006,Pharmaceutical goods,,,,,,,554,,42683,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,784,United Arab Emirates,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1110,,106970,,,0
HS,2017,201707,July 2017,4,0,1,Imports,251,France,,484,Mexico,,,,,,,,,3006,Pharmaceutical goods,,,,,,,503,,198908,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,36,Australia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,8696,,748485,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,428,Latvia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,71,,6454,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,233,Estonia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,136,,7042,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,788,Tunisia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,472,,210471,,,0
HS,2017,201707,July 2017,4,0,1,Imports,251,France,,620,Portugal,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2106,,23712,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,792,Turkey,,,,,,,,,3006,Pharmaceutical goods,,,,,,,7304,,732295,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,104,Myanmar,,,,,,,,,3006,Pharmaceutical goods,,,,,,,70,,3390,,,0
HS,2017,201704,April 2017,4,0,2,Exports,251,France,,534,Sint Maarten (Dutch part),,,,,,,,,3006,Pharmaceutical goods,,,,,,,3,,44,,,0
HS,2017,201711,November 2017,4,0,2,Exports,251,France,,807,TFYR of Macedonia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,8,,1167,,,0
HS,2017,201704,April 2017,4,0,2,Exports,251,France,,788,Tunisia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,174,,50245,,,0
HS,2017,201707,July 2017,4,0,1,Imports,251,France,,818,Egypt,,,,,,,,,3006,Pharmaceutical goods,,,,,,,4,,54,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,100,Bulgaria,,,,,,,,,3006,Pharmaceutical goods,,,,,,,98,,16532,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,818,Egypt,,,,,,,,,3006,Pharmaceutical goods,,,,,,,22,,4823,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,562,Niger,,,,,,,,,3006,Pharmaceutical goods,,,,,,,308,,6308,,,0
HS,2017,201708,August 2017,4,0,2,Exports,251,France,,368,Iraq,,,,,,,,,3006,Pharmaceutical goods,,,,,,,44,,12381,,,0
HS,2017,201704,April 2017,4,0,1,Imports,251,France,,642,Romania,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2,,294,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,300,Greece,,,,,,,,,3006,Pharmaceutical goods,,,,,,,8283,,803260,,,0
HS,2017,201708,August 2017,4,0,2,Exports,251,France,,156,China,,,,,,,,,3006,Pharmaceutical goods,,,,,,,679,,211166,,,0
HS,2017,201704,April 2017,4,0,1,Imports,251,France,,579,Norway,,,,,,,,,3006,Pharmaceutical goods,,,,,,,228,,519624,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,480,Mauritius,,,,,,,,,3006,Pharmaceutical goods,,,,,,,597,,60534,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,690,Seychelles,,,,,,,,,3006,Pharmaceutical goods,,,,,,,98,,5231,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,266,Gabon,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1804,,44520,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,208,Denmark,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1764,,271695,,,0
HS,2017,201708,August 2017,4,0,2,Exports,251,France,,178,Congo,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1257,,37742,,,0
HS,2017,201708,August 2017,4,0,2,Exports,251,France,,188,Costa Rica,,,,,,,,,3006,Pharmaceutical goods,,,,,,,41,,17301,,,0
HS,2017,201708,August 2017,4,0,2,Exports,251,France,,170,Colombia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1172,,107009,,,0
HS,2017,201708,August 2017,4,0,2,Exports,251,France,,191,Croatia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,406,,10990,,,0
HS,2017,201707,July 2017,4,0,1,Imports,251,France,,703,Slovakia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2901,,204773,,,0
HS,2017,201707,July 2017,4,0,1,Imports,251,France,,276,Germany,,,,,,,,,3006,Pharmaceutical goods,,,,,,,96197,,6157843,,,0
HS,2017,201707,July 2017,4,0,1,Imports,251,France,,246,Finland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,64,,2522,,,0
HS,2017,201707,July 2017,4,0,1,Imports,251,France,,792,Turkey,,,,,,,,,3006,Pharmaceutical goods,,,,,,,3797,,48753,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,440,Lithuania,,,,,,,,,3006,Pharmaceutical goods,,,,,,,83,,18984,,,0
HS,2017,201708,August 2017,4,0,2,Exports,251,France,,196,Cyprus,,,,,,,,,3006,Pharmaceutical goods,,,,,,,38,,7470,,,0
HS,2017,201708,August 2017,4,0,2,Exports,251,France,,203,Czech Rep.,,,,,,,,,3006,Pharmaceutical goods,,,,,,,6462,,279992,,,0
HS,2017,201708,August 2017,4,0,1,Imports,251,France,,0,World,,,,,,,,,3006,Pharmaceutical goods,,,,,,,598515,,35997206,,,0
HS,2017,201708,August 2017,4,0,2,Exports,251,France,,484,Mexico,,,,,,,,,3006,Pharmaceutical goods,,,,,,,3633,,302615,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,704,Viet Nam,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1547,,135718,,,0
HS,2017,201712,December 2017,4,0,1,Imports,251,France,,124,Canada,,,,,,,,,3006,Pharmaceutical goods,,,,,,,36118,,1805780,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,729,Sudan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,87,,12220,,,0
HS,2017,201707,July 2017,4,0,1,Imports,251,France,,208,Denmark,,,,,,,,,3006,Pharmaceutical goods,,,,,,,15728,,1257695,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,324,Guinea,,,,,,,,,3006,Pharmaceutical goods,,,,,,,44,,1502,,,0
HS,2017,201708,August 2017,4,0,2,Exports,251,France,,512,Oman,,,,,,,,,3006,Pharmaceutical goods,,,,,,,27,,6819,,,0
HS,2017,201708,August 2017,4,0,2,Exports,251,France,,496,Mongolia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,5,,1985,,,0
HS,2017,201708,August 2017,4,0,2,Exports,251,France,,792,Turkey,,,,,,,,,3006,Pharmaceutical goods,,,,,,,17429,,469645,,,0
HS,2017,201708,August 2017,4,0,2,Exports,251,France,,498,Rep. of Moldova,,,,,,,,,3006,Pharmaceutical goods,,,,,,,76,,8597,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,818,Egypt,,,,,,,,,3006,Pharmaceutical goods,,,,,,,5397,,41991,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,300,Greece,,,,,,,,,3006,Pharmaceutical goods,,,,,,,7235,,411931,,,0
HS,2017,201708,August 2017,4,0,2,Exports,251,France,,804,Ukraine,,,,,,,,,3006,Pharmaceutical goods,,,,,,,8,,4280,,,0
HS,2017,201708,August 2017,4,0,2,Exports,251,France,,807,TFYR of Macedonia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,43,,7818,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,344,"China, Hong Kong SAR",,,,,,,,,3006,Pharmaceutical goods,,,,,,,20314,,3507520,,,0
HS,2017,201707,July 2017,4,0,1,Imports,251,France,,214,Dominican Rep.,,,,,,,,,3006,Pharmaceutical goods,,,,,,,11757,,1200005,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,634,Qatar,,,,,,,,,3006,Pharmaceutical goods,,,,,,,296,,58828,,,0
HS,2017,201706,June 2017,4,0,1,Imports,251,France,,156,China,,,,,,,,,3006,Pharmaceutical goods,,,,,,,47359,,456422,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,642,Romania,,,,,,,,,3006,Pharmaceutical goods,,,,,,,746,,100686,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,643,Russian Federation,,,,,,,,,3006,Pharmaceutical goods,,,,,,,5294,,527776,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,458,Malaysia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,360,,3278,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,480,Mauritius,,,,,,,,,3006,Pharmaceutical goods,,,,,,,137,,21142,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,484,Mexico,,,,,,,,,3006,Pharmaceutical goods,,,,,,,37,,5292,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,32,Argentina,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1634,,106752,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,682,Saudi Arabia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2803,,373116,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,76,Brazil,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1079,,464349,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,246,Finland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,116,,1740,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,620,Portugal,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2681,,136069,,,0
HS,2017,201712,December 2017,4,0,1,Imports,251,France,,218,Ecuador,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1,,28,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,276,Germany,,,,,,,,,3006,Pharmaceutical goods,,,,,,,44999,,3828314,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,764,Thailand,,,,,,,,,3006,Pharmaceutical goods,,,,,,,139,,1585,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,276,Germany,,,,,,,,,3006,Pharmaceutical goods,,,,,,,101022,,6162802,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,40,Austria,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1592,,2676646,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,258,French Polynesia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,10,,401,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,496,Mongolia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,169,,8912,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,752,Sweden,,,,,,,,,3006,Pharmaceutical goods,,,,,,,191,,30658,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,704,Viet Nam,,,,,,,,,3006,Pharmaceutical goods,,,,,,,10,,323,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,703,Slovakia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2828,,187173,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,792,Turkey,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2937,,37883,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,682,Saudi Arabia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,40,,8096,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,124,Canada,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2042,,104614,,,0
HS,2017,201708,August 2017,4,0,1,Imports,251,France,,251,France,,,,,,,,,3006,Pharmaceutical goods,,,,,,,3298,,134033,,,0
HS,2017,201707,July 2017,4,0,2,Exports,251,France,,51,Armenia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,90,,6701,,,0
HS,2017,201707,July 2017,4,0,2,Exports,251,France,,31,Azerbaijan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,84,,12426,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,381,Italy,,,,,,,,,3006,Pharmaceutical goods,,,,,,,131231,,5014428,,,0
HS,2017,201703,March 2017,4,0,1,Imports,251,France,,376,Israel,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1377,,88403,,,0
